run,norm_condition,span_condition,document,caption_count,label,match,refclash,missing,refonly,reftotal,hypclash,spurious,hyponly,hyptotal,precision,recall,fmeasure,norm_match,norm_missing,norm_spurious,norm_precision_micro,norm_recall_micro,norm_fmeasure_micro,norm_precision_macro,norm_recall_macro,norm_fmeasure_macro
system1,any,strict,4298015,41,cell_type_or_line,0,6,38,44,44,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4298015,41,gene_or_protein,182,0,1,1,183,9,12,21,203,0.896551724137931,0.994535519125683,0.9430051813471503,14,30,44,0.2413793103448276,0.3181818181818182,0.27450980392156865,0.2791666666666667,0.40364583333333337,0.30069444444444443
system1,any,strict,4298015,41,organism_or_species,0,0,17,17,17,0,0,0,0,1.0,0.0,0.0,0,14,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4298015,41,small_molecule,0,2,31,33,33,0,0,0,0,1.0,0.0,0.0,0,26,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4298015,41,tissue_or_organ,0,1,26,27,27,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331002,38,cell_type_or_line,0,12,15,27,27,0,0,0,0,1.0,0.0,0.0,0,27,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331002,38,cellular_component,0,0,12,12,12,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331002,38,gene_or_protein,176,0,14,14,190,12,10,22,198,0.8888888888888888,0.9263157894736842,0.9072164948453608,26,78,33,0.4406779661016949,0.25,0.3190184049079755,0.5394736842105263,0.26403508771929823,0.32769423558897254
system1,any,strict,4331002,38,organism_or_species,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331002,38,small_molecule,0,0,24,24,24,0,0,0,0,1.0,0.0,0.0,0,12,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4337068,15,cellular_component,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4337068,15,gene_or_protein,68,0,1,1,69,0,0,0,68,1.0,0.9855072463768116,0.9927007299270074,36,8,3,0.9230769230769231,0.8181818181818182,0.8674698795180724,0.9053571428571429,0.8091269841269841,0.8486194477791118
system1,any,strict,4337068,15,organism_or_species,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4337068,15,small_molecule,0,0,10,10,10,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4369313,34,cell_type_or_line,0,2,27,29,29,0,0,0,0,1.0,0.0,0.0,0,23,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4369313,34,cellular_component,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4369313,34,gene_or_protein,170,3,31,34,204,6,8,14,184,0.9239130434782609,0.8333333333333334,0.8762886597938144,50,59,32,0.6097560975609756,0.45871559633027525,0.5235602094240838,0.7708333333333334,0.4948179271708682,0.531284728343552
system1,any,strict,4369313,34,organism_or_species,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4369313,34,tissue_or_organ,0,0,34,34,34,0,0,0,0,1.0,0.0,0.0,0,28,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4388599,15,cellular_component,0,0,22,22,22,0,0,0,0,1.0,0.0,0.0,0,16,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4388599,15,gene_or_protein,82,0,9,9,91,0,29,29,111,0.7387387387387387,0.9010989010989011,0.8118811881188119,13,33,6,0.6842105263157895,0.2826086956521739,0.39999999999999997,0.7692307692307693,0.3115384615384616,0.43797313797313797
system1,any,strict,4388599,15,organism_or_species,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4388599,15,small_molecule,0,0,20,20,20,0,0,0,0,1.0,0.0,0.0,0,14,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4388600,11,cell_type_or_line,0,1,26,27,27,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4388600,11,cellular_component,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4388600,11,gene_or_protein,52,2,0,2,54,3,18,21,73,0.7123287671232876,0.9629629629629629,0.8188976377952756,4,18,7,0.36363636363636365,0.18181818181818182,0.24242424242424246,0.6333333333333334,0.2,0.21222222222222223
system1,any,strict,4388600,11,organism_or_species,0,0,19,19,19,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4388600,11,small_molecule,0,0,16,16,16,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4388600,11,tissue_or_organ,0,0,18,18,18,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4403049,19,cell_type_or_line,0,0,34,34,34,0,0,0,0,1.0,0.0,0.0,0,24,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4403049,19,cellular_component,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,0,0,1.0,1.0,1.0,,,
system1,any,strict,4403049,19,gene_or_protein,98,0,11,11,109,5,0,5,103,0.9514563106796117,0.8990825688073395,0.9245283018867926,11,22,12,0.4782608695652174,0.3333333333333333,0.3928571428571428,0.515625,0.328125,0.328125
system1,any,strict,4403049,19,organism_or_species,0,0,56,56,56,0,0,0,0,1.0,0.0,0.0,0,21,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4403049,19,small_molecule,0,4,46,50,50,0,0,0,0,1.0,0.0,0.0,0,23,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4403049,19,tissue_or_organ,0,1,6,7,7,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4474526,34,cell_type_or_line,0,0,33,33,33,0,0,0,0,1.0,0.0,0.0,0,12,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4474526,34,cellular_component,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4474526,34,gene_or_protein,167,0,1,1,168,0,8,8,175,0.9542857142857143,0.9940476190476191,0.9737609329446065,27,50,29,0.48214285714285715,0.35064935064935066,0.406015037593985,0.40468750000000003,0.38385416666666666,0.37132936507936504
system1,any,strict,4474526,34,organism_or_species,0,0,37,37,37,0,0,0,0,1.0,0.0,0.0,0,22,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4474526,34,small_molecule,0,0,49,49,49,0,0,0,0,1.0,0.0,0.0,0,22,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4474526,34,tissue_or_organ,0,0,22,22,22,0,0,0,0,1.0,0.0,0.0,0,17,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4492819,28,cell_type_or_line,0,0,41,41,41,0,0,0,0,1.0,0.0,0.0,0,34,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4492819,28,gene_or_protein,63,1,0,1,64,46,1,47,110,0.5727272727272728,0.984375,0.7241379310344829,12,37,32,0.2727272727272727,0.24489795918367346,0.25806451612903225,0.21428571428571427,0.18253968253968256,0.1952380952380952
system1,any,strict,4492819,28,organism_or_species,0,0,15,15,15,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4492819,28,small_molecule,0,45,82,127,127,0,0,0,0,1.0,0.0,0.0,0,96,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4492819,28,tissue_or_organ,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4520659,23,cell_type_or_line,0,1,30,31,31,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4520659,23,gene_or_protein,30,2,24,26,56,4,14,18,48,0.625,0.5357142857142857,0.576923076923077,0,22,15,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0
system1,any,strict,4520659,23,organism_or_species,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4520659,23,small_molecule,0,1,45,46,46,0,0,0,0,1.0,0.0,0.0,0,27,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4520659,23,tissue_or_organ,0,0,13,13,13,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4670727,14,cell_type_or_line,0,2,1,3,3,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4670727,14,cellular_component,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4670727,14,gene_or_protein,23,0,1,1,24,2,1,3,26,0.8846153846153846,0.9583333333333334,0.9199999999999999,0,15,3,0.0,0.0,0.0,0.7857142857142857,0.07142857142857142,0.0
system1,any,strict,4704485,12,gene_or_protein,5,0,0,0,5,0,12,12,17,0.29411764705882354,1.0,0.45454545454545453,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0
system1,any,strict,4704485,12,organism_or_species,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4704485,12,tissue_or_organ,0,0,28,28,28,0,0,0,0,1.0,0.0,0.0,0,20,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4704488,32,cell_type_or_line,0,0,45,45,45,0,0,0,0,1.0,0.0,0.0,0,24,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4704488,32,gene_or_protein,151,0,4,4,155,1,5,6,157,0.9617834394904459,0.9741935483870968,0.9679487179487181,40,15,8,0.8333333333333334,0.7272727272727273,0.7766990291262137,0.9333333333333336,0.8447916666666667,0.8648809523809526
system1,any,strict,4704488,32,small_molecule,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4704488,32,tissue_or_organ,0,1,14,15,15,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4704493,21,cell_type_or_line,0,15,16,31,31,0,0,0,0,1.0,0.0,0.0,0,20,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4704493,21,cellular_component,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4704493,21,gene_or_protein,22,0,5,5,27,17,7,24,46,0.4782608695652174,0.8148148148148148,0.6027397260273973,10,14,6,0.625,0.4166666666666667,0.5,0.6333333333333333,0.45555555555555555,0.4888888888888889
system1,any,strict,4704493,21,organism_or_species,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4704493,21,small_molecule,0,2,0,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4704493,21,tissue_or_organ,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4731013,2,gene_or_protein,4,0,0,0,4,0,1,1,5,0.8,1.0,0.888888888888889,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0
system1,any,strict,4731013,2,small_molecule,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4770385,9,gene_or_protein,7,0,0,0,7,1,22,23,30,0.23333333333333334,1.0,0.37837837837837834,0,3,10,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
system1,any,strict,4770385,9,organism_or_species,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4770385,9,small_molecule,0,1,7,8,8,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4770386,9,cell_type_or_line,0,0,7,7,7,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4770386,9,cellular_component,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4770386,9,gene_or_protein,13,0,3,3,16,1,9,10,23,0.5652173913043478,0.8125,0.6666666666666667,2,8,2,0.5,0.2,0.28571428571428575,0.7,0.36666666666666664,0.2
system1,any,strict,4770386,9,small_molecule,0,1,18,19,19,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4812527,1,organism_or_species,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4818761,6,gene_or_protein,37,0,0,0,37,1,13,14,51,0.7254901960784313,1.0,0.8409090909090908,0,2,2,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
system1,any,strict,4818761,6,organism_or_species,0,1,6,7,7,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4818761,6,small_molecule,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4818769,19,cell_type_or_line,0,0,16,16,16,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4818769,19,gene_or_protein,123,0,43,43,166,4,37,41,164,0.75,0.7409638554216867,0.7454545454545456,7,35,11,0.3888888888888889,0.16666666666666666,0.2333333333333333,0.4722222222222222,0.36574074074074076,0.1888888888888889
system1,any,strict,4818769,19,organism_or_species,0,0,7,7,7,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4818769,19,small_molecule,0,3,6,9,9,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4818769,19,tissue_or_organ,0,1,6,7,7,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4888853,8,cell_type_or_line,0,1,10,11,11,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4888853,8,gene_or_protein,22,0,0,0,22,1,3,4,26,0.8461538461538461,1.0,0.9166666666666666,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4888853,8,organism_or_species,0,0,13,13,13,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4888853,8,tissue_or_organ,0,0,14,14,14,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4888857,2,gene_or_protein,10,0,0,0,10,4,1,5,15,0.6666666666666666,1.0,0.8,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0
system1,any,strict,4888857,2,organism_or_species,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4888857,2,small_molecule,0,4,0,4,4,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4888857,2,tissue_or_organ,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4899663,25,cell_type_or_line,0,0,13,13,13,0,0,0,0,1.0,0.0,0.0,0,13,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4899663,25,gene_or_protein,14,0,18,18,32,7,16,23,37,0.3783783783783784,0.4375,0.40579710144927533,6,12,9,0.4,0.3333333333333333,0.3636363636363636,0.5333333333333333,0.5,0.2555555555555555
system1,any,strict,4899663,25,organism_or_species,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4899663,25,small_molecule,0,7,10,17,17,0,0,0,0,1.0,0.0,0.0,0,12,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4899663,25,tissue_or_organ,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4931293,43,cell_type_or_line,0,0,14,14,14,0,0,0,0,1.0,0.0,0.0,0,12,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4931293,43,cellular_component,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4931293,43,gene_or_protein,95,0,4,4,99,12,8,20,115,0.8260869565217391,0.9595959595959596,0.8878504672897197,6,42,24,0.2,0.125,0.15384615384615385,0.41414141414141414,0.18434343434343434,0.07994227994227994
system1,any,strict,4931293,43,organism_or_species,0,12,41,53,53,0,0,0,0,1.0,0.0,0.0,0,27,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4931293,43,small_molecule,0,0,24,24,24,0,0,0,0,1.0,0.0,0.0,0,15,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4931293,43,tissue_or_organ,0,0,27,27,27,0,0,0,0,1.0,0.0,0.0,0,27,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4946138,23,cellular_component,0,3,39,42,42,0,0,0,0,1.0,0.0,0.0,0,29,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4946138,23,gene_or_protein,45,0,25,25,70,3,4,7,52,0.8653846153846154,0.6428571428571429,0.7377049180327869,7,27,6,0.5384615384615384,0.20588235294117646,0.2978723404255319,0.7058823529411765,0.3235294117647059,0.34117647058823536
system1,any,strict,4946138,23,organism_or_species,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4946138,23,small_molecule,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4946140,14,cellular_component,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4946140,14,gene_or_protein,13,1,15,16,29,2,31,33,46,0.2826086956521739,0.4482758620689655,0.3466666666666666,1,6,11,0.08333333333333333,0.14285714285714285,0.10526315789473685,0.2,0.45,0.06666666666666667
system1,any,strict,4946140,14,organism_or_species,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4946140,14,small_molecule,0,1,6,7,7,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210079,20,cell_type_or_line,0,0,15,15,15,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210079,20,cellular_component,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210079,20,gene_or_protein,55,0,2,2,57,0,8,8,63,0.873015873015873,0.9649122807017544,0.9166666666666667,19,18,9,0.6785714285714286,0.5135135135135135,0.5846153846153848,0.6388888888888888,0.5648148148148148,0.5944444444444444
system1,any,strict,5210079,20,organism_or_species,0,0,15,15,15,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210079,20,tissue_or_organ,0,0,34,34,34,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210085,25,cell_type_or_line,0,0,26,26,26,0,0,0,0,1.0,0.0,0.0,0,22,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210085,25,cellular_component,0,0,107,107,107,0,0,0,0,1.0,0.0,0.0,0,55,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210085,25,gene_or_protein,245,0,11,11,256,0,67,67,312,0.7852564102564102,0.95703125,0.8626760563380281,26,42,16,0.6190476190476191,0.38235294117647056,0.4727272727272727,0.6933333333333335,0.37666666666666665,0.4693333333333334
system1,any,strict,5210085,25,small_molecule,0,0,15,15,15,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210085,25,tissue_or_organ,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210087,23,cell_type_or_line,0,0,19,19,19,0,0,0,0,1.0,0.0,0.0,0,12,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210087,23,cellular_component,0,0,14,14,14,0,0,0,0,1.0,0.0,0.0,0,13,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210087,23,gene_or_protein,143,0,1,1,144,6,1,7,150,0.9533333333333334,0.9930555555555556,0.9727891156462586,25,31,24,0.5102040816326531,0.44642857142857145,0.4761904761904762,0.4963768115942029,0.391304347826087,0.406832298136646
system1,any,strict,5210087,23,organism_or_species,0,0,35,35,35,0,0,0,0,1.0,0.0,0.0,0,22,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210087,23,small_molecule,0,6,3,9,9,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210087,23,tissue_or_organ,0,0,17,17,17,0,0,0,0,1.0,0.0,0.0,0,16,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210088,28,cell_type_or_line,0,1,9,10,10,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210088,28,cellular_component,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210088,28,gene_or_protein,30,0,18,18,48,1,18,19,49,0.6122448979591837,0.625,0.6185567010309279,9,24,21,0.3,0.2727272727272727,0.28571428571428564,0.6159420289855073,0.394927536231884,0.23850931677018633
system1,any,strict,5210088,28,organism_or_species,0,0,13,13,13,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210088,28,small_molecule,0,0,26,26,26,0,0,0,0,1.0,0.0,0.0,0,20,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210088,28,tissue_or_organ,0,0,18,18,18,0,0,0,0,1.0,0.0,0.0,0,13,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210089,26,cell_type_or_line,0,12,58,70,70,0,0,0,0,1.0,0.0,0.0,0,19,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210089,26,cellular_component,0,0,16,16,16,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210089,26,gene_or_protein,82,1,0,1,83,153,10,163,245,0.3346938775510204,0.9879518072289156,0.5000000000000001,20,17,18,0.5263157894736842,0.5405405405405406,0.5333333333333333,0.6768115942028985,0.6753623188405796,0.5486918878223225
system1,any,strict,5210089,26,organism_or_species,0,0,16,16,16,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210089,26,small_molecule,0,140,42,182,182,0,0,0,0,1.0,0.0,0.0,0,48,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210089,26,tissue_or_organ,0,0,69,69,69,0,0,0,0,1.0,0.0,0.0,0,22,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210090,33,cell_type_or_line,0,0,17,17,17,0,0,0,0,1.0,0.0,0.0,0,14,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210090,33,cellular_component,0,4,11,15,15,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210090,33,gene_or_protein,67,3,41,44,111,26,11,37,104,0.6442307692307693,0.6036036036036037,0.6232558139534884,21,40,15,0.5833333333333334,0.3442622950819672,0.43298969072164945,0.6277777777777779,0.2928571428571428,0.3055555555555555
system1,any,strict,5210090,33,organism_or_species,0,19,74,93,93,0,0,0,0,1.0,0.0,0.0,0,42,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210090,33,small_molecule,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210090,33,tissue_or_organ,0,0,62,62,62,0,0,0,0,1.0,0.0,0.0,0,47,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210091,9,cellular_component,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210091,9,gene_or_protein,6,0,5,5,11,0,1,1,7,0.8571428571428571,0.5454545454545454,0.6666666666666665,0,9,1,0.0,0.0,0.0,0.8333333333333334,0.0,0.0
system1,any,strict,5210092,12,cell_type_or_line,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210092,12,gene_or_protein,31,0,2,2,33,2,2,4,35,0.8857142857142857,0.9393939393939394,0.9117647058823529,4,26,10,0.2857142857142857,0.13333333333333333,0.18181818181818182,0.2857142857142857,0.2571428571428571,0.163265306122449
system1,any,strict,5210092,12,organism_or_species,0,0,7,7,7,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210092,12,small_molecule,0,2,6,8,8,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210092,12,tissue_or_organ,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210093,20,cell_type_or_line,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210093,20,cellular_component,0,2,25,27,27,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5210093,20,gene_or_protein,12,0,0,0,12,2,4,6,18,0.6666666666666666,1.0,0.8,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
